WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
10,Doha,Qatar Open,2025-02-14,WTA1000,Outdoor,Hard,Semifinals,3,Ostapenko J.,Swiatek I.,37.0,2.0,1422.0,8770.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,3.2,1.36,3.3,1.3,3.4,1.36,3.2,1.33
10,Doha,Qatar Open,2025-02-14,WTA1000,Outdoor,Hard,Semifinals,3,Anisimova A.,Alexandrova E.,41.0,26.0,1316.0,1888.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.1,1.73,2.06,1.85,2.23,1.85,2.09,1.72
10,Doha,Qatar Open,2025-02-15,WTA1000,Outdoor,Hard,The Final,3,Anisimova A.,Ostapenko J.,41.0,37.0,1316.0,1422.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,2.2,1.67,2.22,1.74,2.35,1.74,2.19,1.66
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-16,WTA1000,Outdoor,Hard,1st Round,3,Parks A.,Wang Xin.,74.0,41.0,902.0,1373.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.1,1.73,2.25,1.71,2.25,1.76,2.14,1.7
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-16,WTA1000,Outdoor,Hard,1st Round,3,Badosa P.,Sun L.,10.0,45.0,3588.0,1242.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.17,5.0,1.16,6.0,1.2,6.0,1.16,5.09
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-16,WTA1000,Outdoor,Hard,1st Round,3,Mertens E.,Fernandez L.A.,31.0,30.0,1721.0,1774.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,2.2,1.67,2.01,1.79,2.22,1.94,2.04,1.76
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-16,WTA1000,Outdoor,Hard,1st Round,3,Yastremska D.,Linette M.,48.0,37.0,1169.0,1479.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.73,2.1,1.76,2.16,1.78,2.16,1.73,2.09
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-16,WTA1000,Outdoor,Hard,1st Round,3,Kenin S.,Vekic D.,56.0,20.0,1013.0,2273.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.87,1.87,1.96,1.93,1.96,2.01,1.88,1.91
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-16,WTA1000,Outdoor,Hard,1st Round,3,Noskova L.,Putintseva Y.,35.0,23.0,1528.0,2148.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.37,3.0,1.4,2.82,1.42,3.75,1.36,3.08
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-16,WTA1000,Outdoor,Hard,1st Round,3,Bencic B.,Ito A.,66.0,116.0,963.0,657.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.13,6.0,1.15,6.36,1.15,6.47,1.13,5.95
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-16,WTA1000,Outdoor,Hard,1st Round,3,Samsonova L.,Pavlyuchenkova A.,25.0,36.0,2000.0,1510.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,2.0,1.8,2.07,1.83,2.07,1.86,1.98,1.81
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-16,WTA1000,Outdoor,Hard,1st Round,3,Vondrousova M.,Garcia C.,39.0,70.0,1391.0,939.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.3,3.5,1.33,3.59,1.33,3.74,1.3,3.47
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-16,WTA1000,Outdoor,Hard,1st Round,3,Muchova K.,Lamens S.,17.0,67.0,2344.0,962.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.2,4.5,1.24,4.55,1.24,4.55,1.21,4.34
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-16,WTA1000,Outdoor,Hard,1st Round,3,Svitolina E.,Kalinskaya A.,24.0,19.0,2035.0,2304.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.75,1.44,2.97,1.47,2.97,1.44,2.77
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-16,WTA1000,Outdoor,Hard,1st Round,3,Raducanu E.,Sakkari M.,61.0,29.0,997.0,1829.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.67,2.2,1.7,2.27,1.73,2.27,1.66,2.19
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-17,WTA1000,Outdoor,Hard,1st Round,3,Potapova A.,Haddad Maia B.,33.0,16.0,1619.0,2369.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.62,2.3,1.62,2.44,1.64,2.44,1.6,2.31
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-17,WTA1000,Outdoor,Hard,1st Round,3,Lys E.,Begu I.,87.0,78.0,807.0,877.0,5.0,7.0,7.0,5.0,6.0,3.0,2.0,1.0,Completed,1.5,2.63,1.54,2.64,1.55,2.66,1.5,2.55
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-17,WTA1000,Outdoor,Hard,1st Round,3,Shnaider D.,Frech M.,13.0,28.0,2853.0,1835.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.5,2.63,1.51,2.72,1.52,2.75,1.49,2.6
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-17,WTA1000,Outdoor,Hard,1st Round,3,Cirstea S.,Kasatkina D.,89.0,11.0,801.0,3116.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,4.5,1.2,4.94,1.21,5.0,1.23,4.61,1.19
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-17,WTA1000,Outdoor,Hard,1st Round,3,Kostyuk M.,Siniakova K.,21.0,58.0,2214.0,1010.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.5,2.63,1.5,2.77,1.53,2.77,1.48,2.61
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-17,WTA1000,Outdoor,Hard,1st Round,3,Tauson C.,Sramkova R.,38.0,42.0,1421.0,1355.0,7.0,6.0,6.0,0.0,,,2.0,0.0,Completed,1.62,2.3,1.68,2.3,1.72,2.39,1.63,2.26
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-17,WTA1000,Outdoor,Hard,1st Round,3,Azarenka V.,Kalinina A.,34.0,51.0,1557.0,1110.0,2.0,6.0,7.0,6.0,6.0,4.0,2.0,1.0,Completed,1.62,2.3,1.68,2.32,1.69,2.4,1.62,2.26
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-17,WTA1000,Outdoor,Hard,1st Round,3,Uchijima M.,Ostapenko J.,62.0,26.0,997.0,1952.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,4.5,1.2,4.4,1.25,4.7,1.25,4.29,1.21
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-17,WTA1000,Outdoor,Hard,1st Round,3,Kessler M.,Anisimova A.,53.0,18.0,1063.0,2316.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,3.2,1.36,3.25,1.39,3.3,1.39,3.15,1.35
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-17,WTA1000,Outdoor,Hard,1st Round,3,Kudermetova V.,Alexandrova E.,50.0,22.0,1131.0,2158.0,3.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,2.5,1.53,2.55,1.57,2.6,1.57,2.48,1.53
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-17,WTA1000,Outdoor,Hard,1st Round,3,Stearns P.,Jabeur O.,46.0,32.0,1236.0,1659.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,3.0,1.4,3.11,1.41,3.15,1.41,2.99,1.38
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-17,WTA1000,Outdoor,Hard,1st Round,3,Andreeva M.,Avanesyan E.,14.0,44.0,2730.0,1245.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.33,3.4,1.32,3.7,1.36,3.7,1.32,3.32
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-18,WTA1000,Outdoor,Hard,2nd Round,3,Paolini J.,Lys E.,4.0,87.0,5398.0,807.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.29,3.75,1.3,3.88,1.33,3.94,1.28,3.6
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-18,WTA1000,Outdoor,Hard,2nd Round,3,Badosa P.,Mertens E.,10.0,31.0,3588.0,1721.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.73,2.1,1.74,2.21,1.77,2.25,1.72,2.11
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-18,WTA1000,Outdoor,Hard,2nd Round,3,Rybakina E.,Uchijima M.,7.0,62.0,4153.0,997.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.08,8.0,1.09,9.42,1.1,9.48,1.08,7.87
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-18,WTA1000,Outdoor,Hard,2nd Round,3,Noskova L.,Shnaider D.,35.0,13.0,1528.0,2853.0,7.0,6.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.5,2.63,1.57,2.55,1.57,2.66,1.51,2.52
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-18,WTA1000,Outdoor,Hard,2nd Round,3,Kenin S.,Kostyuk M.,56.0,21.0,1013.0,2214.0,5.0,7.0,7.0,6.0,7.0,6.0,2.0,1.0,Completed,2.5,1.53,2.59,1.56,2.6,1.56,2.51,1.52
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-18,WTA1000,Outdoor,Hard,2nd Round,3,Pegula J.,Samsonova L.,5.0,25.0,5076.0,2000.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.75,1.51,2.72,1.53,2.75,1.47,2.64
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-18,WTA1000,Outdoor,Hard,2nd Round,3,Swiatek I.,Azarenka V.,2.0,34.0,8160.0,1557.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.05,11.0,1.06,12.22,1.07,12.22,1.05,10.15
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-18,WTA1000,Outdoor,Hard,2nd Round,3,Yastremska D.,Potapova A.,48.0,33.0,1169.0,1619.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,2.5,1.53,2.61,1.55,2.61,1.57,2.45,1.53
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-18,WTA1000,Outdoor,Hard,2nd Round,3,Kessler M.,Gauff C.,53.0,3.0,1063.0,6538.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,4.5,1.2,3.78,1.24,4.6,1.25,4.12,1.22
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-18,WTA1000,Outdoor,Hard,2nd Round,3,Sabalenka A.,Kudermetova V.,1.0,50.0,8966.0,1131.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.14,5.5,1.13,6.92,1.15,6.92,1.13,5.97
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-18,WTA1000,Outdoor,Hard,2nd Round,3,Muchova K.,Raducanu E.,17.0,61.0,2344.0,997.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.36,3.2,1.39,3.44,1.39,3.44,1.36,3.08
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-18,WTA1000,Outdoor,Hard,2nd Round,3,Tauson C.,Svitolina E.,38.0,24.0,1421.0,2035.0,7.0,6.0,3.0,6.0,7.0,6.0,2.0,1.0,Completed,2.38,1.57,2.35,1.66,2.4,1.66,2.32,1.6
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-19,WTA1000,Outdoor,Hard,2nd Round,3,Navarro E.,Bencic B.,9.0,66.0,3649.0,963.0,7.0,6.0,2.0,6.0,6.0,3.0,2.0,1.0,Completed,3.2,1.36,3.29,1.38,3.35,1.39,3.13,1.35
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-19,WTA1000,Outdoor,Hard,2nd Round,3,Cirstea S.,Parks A.,89.0,74.0,801.0,902.0,3.0,6.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,2.0,1.8,2.03,1.87,2.1,1.92,1.97,1.8
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-19,WTA1000,Outdoor,Hard,2nd Round,3,Andreeva M.,Vondrousova M.,14.0,39.0,2730.0,1391.0,7.0,5.0,6.0,0.0,,,2.0,0.0,Completed,1.67,2.2,1.69,2.28,1.69,2.28,1.66,2.19
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-19,WTA1000,Outdoor,Hard,2nd Round,3,Stearns P.,Zheng Q.,46.0,8.0,1236.0,3985.0,3.0,6.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,3.0,1.4,2.97,1.44,3.0,1.44,2.84,1.41
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-19,WTA1000,Outdoor,Hard,3rd Round,3,Kenin S.,Paolini J.,56.0,4.0,1013.0,5398.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,2.75,1.44,2.78,1.5,2.78,1.51,2.67,1.46
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-19,WTA1000,Outdoor,Hard,3rd Round,3,Noskova L.,Pegula J.,35.0,5.0,1528.0,5076.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,2.1,1.73,2.17,1.78,2.17,1.78,2.08,1.72
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-19,WTA1000,Outdoor,Hard,3rd Round,3,Rybakina E.,Badosa P.,7.0,10.0,4153.0,3588.0,4.0,6.0,7.0,6.0,7.0,6.0,2.0,1.0,Completed,1.57,2.38,1.64,2.41,1.68,2.53,1.58,2.34
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-19,WTA1000,Outdoor,Hard,3rd Round,3,Swiatek I.,Yastremska D.,2.0,48.0,8160.0,1169.0,7.0,5.0,6.0,0.0,,,2.0,0.0,Completed,1.11,6.5,1.14,5.24,1.17,7.0,1.12,5.92
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-19,WTA1000,Outdoor,Hard,3rd Round,3,Andreeva M.,Stearns P.,14.0,46.0,2730.0,1236.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.33,3.4,1.26,4.22,1.34,4.34,1.28,3.59
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-19,WTA1000,Outdoor,Hard,3rd Round,3,Muchova K.,Kessler M.,17.0,53.0,2344.0,1063.0,6.0,3.0,1.0,6.0,7.0,6.0,2.0,1.0,Completed,1.4,3.0,1.4,2.81,1.44,3.05,1.4,2.84
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-19,WTA1000,Outdoor,Hard,3rd Round,3,Tauson C.,Sabalenka A.,38.0,1.0,1421.0,8966.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,5.0,1.17,5.81,1.14,5.81,1.18,4.92,1.17
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-19,WTA1000,Outdoor,Hard,3rd Round,3,Cirstea S.,Navarro E.,89.0,9.0,801.0,3649.0,7.0,6.0,3.0,6.0,7.0,5.0,2.0,1.0,Completed,3.2,1.36,3.16,1.4,3.2,1.43,2.96,1.38
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-20,WTA1000,Outdoor,Hard,Quarterfinals,3,Andreeva M.,Swiatek I.,14.0,2.0,2730.0,8160.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,3.0,1.4,3.08,1.38,3.08,1.43,2.83,1.41
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-20,WTA1000,Outdoor,Hard,Quarterfinals,3,Tauson C.,Noskova L.,38.0,35.0,1421.0,1528.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,2.3,1.62,2.2,1.63,2.57,1.74,2.29,1.6
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-20,WTA1000,Outdoor,Hard,Quarterfinals,3,Rybakina E.,Kenin S.,7.0,56.0,4153.0,1013.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.4,3.0,1.42,2.72,1.44,3.25,1.39,2.93
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-20,WTA1000,Outdoor,Hard,Quarterfinals,3,Muchova K.,Cirstea S.,17.0,89.0,2344.0,801.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.3,3.5,1.31,3.24,1.35,3.65,1.3,3.36
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-21,WTA1000,Outdoor,Hard,Semifinals,3,Andreeva M.,Rybakina E.,14.0,7.0,2730.0,4153.0,6.0,4.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,2.0,1.8,1.95,1.95,2.05,1.95,2.0,1.8
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-21,WTA1000,Outdoor,Hard,Semifinals,3,Tauson C.,Muchova K.,38.0,17.0,1421.0,2344.0,6.0,4.0,6.0,7.0,6.0,3.0,2.0,1.0,Completed,2.2,1.67,2.32,1.68,2.32,1.74,2.2,1.66
11,Dubai,Dubai Duty Free Tennis Championships,2025-02-22,WTA1000,Outdoor,Hard,The Final,3,Andreeva M.,Tauson C.,14.0,38.0,2730.0,1421.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.62,2.3,1.64,2.32,1.69,2.45,1.61,2.3
12,Austin,ATX Open,2025-02-24,WTA250,Outdoor,Hard,1st Round,3,Tomljanovic A.,Volynets K.,111.0,63.0,667.0,988.0,7.0,6.0,7.0,5.0,,,2.0,0.0,Completed,2.38,1.57,2.39,1.59,2.4,1.65,2.34,1.58
12,Austin,ATX Open,2025-02-24,WTA250,Outdoor,Hard,1st Round,3,Parrizas Diaz N.,Rapolu M.,107.0,542.0,691.0,85.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.3,3.5,1.38,2.88,1.38,3.97,1.3,3.39
12,Austin,ATX Open,2025-02-25,WTA250,Outdoor,Hard,1st Round,3,Birrell K.,Yuan Y.,76.0,51.0,892.0,1146.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,2.0,1.8,1.88,1.99,2.02,1.99,1.89,1.88
12,Austin,ATX Open,2025-02-25,WTA250,Outdoor,Hard,1st Round,3,Blinkova A.,Uchijima M.,74.0,54.0,916.0,1081.0,4.0,6.0,6.0,4.0,6.0,0.0,2.0,1.0,Completed,1.8,2.0,1.85,2.03,1.85,2.14,1.78,2.02
12,Austin,ATX Open,2025-02-25,WTA250,Outdoor,Hard,1st Round,3,Maria T.,Bondar A.,79.0,95.0,861.0,744.0,6.0,4.0,4.0,6.0,6.0,1.0,2.0,1.0,Completed,1.73,2.1,1.73,2.2,1.87,2.2,1.77,2.02
12,Austin,ATX Open,2025-02-25,WTA250,Outdoor,Hard,1st Round,3,Burrage J.,Kvitova P.,189.0,,366.0,,3.0,6.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,1.8,2.0,1.81,2.07,1.82,2.08,1.78,2.0
12,Austin,ATX Open,2025-02-25,WTA250,Outdoor,Hard,1st Round,3,Shibahara E.,Juvan K.,148.0,1106.0,490.0,12.0,2.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,2.0,1.8,2.06,1.83,2.07,1.91,1.99,1.79
12,Austin,ATX Open,2025-02-25,WTA250,Outdoor,Hard,1st Round,3,Bucsa C.,Pera B.,99.0,78.0,724.0,867.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.8,2.0,1.88,2.0,1.96,2.02,1.82,1.96
12,Austin,ATX Open,2025-02-25,WTA250,Outdoor,Hard,1st Round,3,Pegula J.,Rus A.,4.0,90.0,5196.0,779.0,6.0,3.0,3.0,2.0,,,1.0,0.0,Retired,1.06,10.0,1.05,13.64,1.06,13.64,1.04,10.14
12,Austin,ATX Open,2025-02-25,WTA250,Outdoor,Hard,1st Round,3,Dolehide C.,Zakharova A.,80.0,132.0,855.0,559.0,6.0,2.0,5.0,7.0,6.0,4.0,2.0,1.0,Completed,1.73,2.1,1.84,2.04,1.84,2.15,1.75,2.05
12,Austin,ATX Open,2025-02-25,WTA250,Outdoor,Hard,1st Round,3,Gracheva V.,Stearns P.,72.0,43.0,935.0,1291.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,3.0,1.4,3.1,1.4,3.1,1.44,2.91,1.39
12,Austin,ATX Open,2025-02-25,WTA250,Outdoor,Hard,1st Round,3,Minnen G.,Wei S.,92.0,119.0,758.0,629.0,5.0,7.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.8,2.0,1.88,2.0,1.88,2.0,1.81,1.97
12,Austin,ATX Open,2025-02-26,WTA250,Outdoor,Hard,1st Round,3,Shnaider D.,Prozorova T.,13.0,175.0,2908.0,398.0,0.0,6.0,6.0,2.0,7.0,5.0,2.0,1.0,Completed,1.44,2.75,1.47,2.76,1.5,2.8,1.47,2.63
12,Austin,ATX Open,2025-02-26,WTA250,Outdoor,Hard,1st Round,3,Cirstea S.,Siegemund L.,120.0,83.0,626.0,846.0,6.0,3.0,0.0,6.0,6.0,1.0,2.0,1.0,Completed,1.5,2.63,1.6,2.45,1.6,2.63,1.53,2.43
12,Austin,ATX Open,2025-02-26,WTA250,Outdoor,Hard,1st Round,3,Lamens S.,Rakhimova K.,67.0,73.0,963.0,922.0,1.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.62,2.3,1.56,2.56,1.62,2.56,1.57,2.37
12,Austin,ATX Open,2025-02-26,WTA250,Outdoor,Hard,1st Round,3,Kessler M.,Golubic V.,56.0,104.0,1060.0,719.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.3,3.5,1.35,3.33,1.35,3.65,1.32,3.33
12,Austin,ATX Open,2025-02-26,WTA250,Outdoor,Hard,2nd Round,3,Blinkova A.,Maria T.,74.0,79.0,916.0,861.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.75,1.44,2.94,1.49,3.01,1.43,2.74
12,Austin,ATX Open,2025-02-26,WTA250,Outdoor,Hard,2nd Round,3,Pegula J.,Parrizas Diaz N.,4.0,107.0,5196.0,691.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.05,11.0,1.05,14.43,1.05,14.43,1.04,10.86
12,Austin,ATX Open,2025-02-26,WTA250,Outdoor,Hard,2nd Round,3,Tomljanovic A.,Burrage J.,111.0,189.0,667.0,366.0,4.0,6.0,6.0,3.0,6.0,0.0,2.0,1.0,Completed,1.44,2.75,1.45,2.92,1.49,2.92,1.43,2.76
12,Austin,ATX Open,2025-02-27,WTA250,Outdoor,Hard,2nd Round,3,Shibahara E.,Birrell K.,148.0,76.0,490.0,892.0,6.0,3.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,2.63,1.5,2.55,1.56,2.63,1.57,2.51,1.52
12,Austin,ATX Open,2025-02-27,WTA250,Outdoor,Hard,2nd Round,3,Cirstea S.,Shnaider D.,120.0,13.0,626.0,2908.0,6.0,3.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,2.63,1.5,2.73,1.5,2.75,1.5,2.61,1.48
12,Austin,ATX Open,2025-02-27,WTA250,Outdoor,Hard,2nd Round,3,Kessler M.,Bucsa C.,56.0,99.0,1060.0,724.0,5.0,7.0,6.0,3.0,7.0,6.0,2.0,1.0,Completed,1.36,3.2,1.41,3.08,1.56,3.25,1.38,2.97
12,Austin,ATX Open,2025-02-27,WTA250,Outdoor,Hard,2nd Round,3,Minnen G.,Lamens S.,92.0,67.0,758.0,963.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,1.91,1.91,1.98,1.89,2.0,1.91,1.93,1.86
12,Austin,ATX Open,2025-02-28,WTA250,Outdoor,Hard,2nd Round,3,Dolehide C.,Gracheva V.,80.0,72.0,855.0,935.0,5.0,7.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,1.91,1.91,1.99,1.88,2.0,2.0,1.9,1.87
12,Austin,ATX Open,2025-02-28,WTA250,Outdoor,Hard,Quarterfinals,3,Tomljanovic A.,Shibahara E.,111.0,148.0,667.0,490.0,7.0,5.0,3.0,6.0,7.0,6.0,2.0,1.0,Completed,1.53,2.5,1.5,2.8,1.56,2.8,1.5,2.54
12,Austin,ATX Open,2025-02-28,WTA250,Outdoor,Hard,Quarterfinals,3,Pegula J.,Blinkova A.,4.0,74.0,5196.0,916.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.17,5.0,1.21,5.06,1.21,5.06,1.18,4.75
12,Austin,ATX Open,2025-03-01,WTA250,Outdoor,Hard,Quarterfinals,3,Kessler M.,Cirstea S.,56.0,120.0,1060.0,626.0,5.0,7.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,1.67,2.2,1.7,2.29,1.74,2.29,1.66,2.19
12,Austin,ATX Open,2025-03-01,WTA250,Outdoor,Hard,Quarterfinals,3,Minnen G.,Dolehide C.,92.0,80.0,758.0,855.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.91,1.91,1.89,2.01,1.91,2.1,1.83,1.96
12,Austin,ATX Open,2025-03-01,WTA250,Outdoor,Hard,Semifinals,3,Pegula J.,Tomljanovic A.,4.0,111.0,5196.0,667.0,6.0,1.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.13,6.0,1.14,6.68,1.14,6.9,1.12,6.09
12,Austin,ATX Open,2025-03-01,WTA250,Outdoor,Hard,Semifinals,3,Kessler M.,Minnen G.,56.0,92.0,1060.0,758.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.53,2.5,1.52,2.73,1.53,2.73,1.5,2.56
12,Austin,ATX Open,2025-03-02,WTA250,Outdoor,Hard,The Final,3,Pegula J.,Kessler M.,4.0,56.0,5196.0,1060.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.33,3.4,1.36,3.48,1.37,3.5,1.33,3.27
13,Merida,Merida Open,2025-02-24,WTA500,Outdoor,Hard,1st Round,3,Kalinina A.,Jeanjean L.,52.0,129.0,1110.0,564.0,6.0,4.0,1.0,6.0,6.0,1.0,2.0,1.0,Completed,1.44,2.75,1.53,2.62,1.53,2.78,1.48,2.63
13,Merida,Merida Open,2025-02-24,WTA500,Outdoor,Hard,1st Round,3,Joint M.,Grabher J.,103.0,387.0,720.0,153.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.06,10.0,1.08,9.35,1.08,10.0,1.06,8.6
13,Merida,Merida Open,2025-02-24,WTA500,Outdoor,Hard,1st Round,3,Avanesyan E.,Frech M.,45.0,31.0,1245.0,1712.0,4.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,1.8,2.0,1.8,2.09,1.8,2.1,1.76,2.03
13,Merida,Merida Open,2025-02-25,WTA500,Outdoor,Hard,1st Round,3,Bouzas Maneiro J.,Jamrichova R.,66.0,310.0,980.0,209.0,7.0,5.0,5.0,7.0,7.0,5.0,2.0,1.0,Completed,1.4,3.0,1.41,2.81,1.49,4.0,1.39,2.94
13,Merida,Merida Open,2025-02-25,WTA500,Outdoor,Hard,1st Round,3,Arango E.,Carle M.,133.0,100.0,554.0,724.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.73,2.1,1.61,2.39,1.73,2.41,1.65,2.23
13,Merida,Merida Open,2025-02-25,WTA500,Outdoor,Hard,1st Round,3,Jones F.,Sherif M.,136.0,68.0,526.0,956.0,6.0,4.0,3.0,0.0,,,1.0,0.0,Retired,1.37,3.0,1.43,2.99,1.43,3.0,1.4,2.88
